阅读,评论,标题,作者,最后更新
211,0,也许能上68元！反正气球只要给吹满气，就能上天！,跟主力一起飞,06-10 07:01
3899,7,睡不着了，早上-2跑了，以为会大跌-5以上，想做个差价,说好的星辰大海在哪里,06-10 06:59
141,1,怎么突然来了那么多唱空的[为什么],股友tFvNVF,06-10 06:55
1326,0,这只股今年要赚775亿？股价暴涨超600%，券商狂调目标,股友X9333n2133,06-10 06:53
189,0,那么多的唱空的，我就放心了,无敌神火,06-10 06:52
246,2,实时热度第二了。。我怎么有点怕。。,股友79Ln059582,06-10 06:51
141,0,大圣带你发888,股友38783k7K75,06-10 06:47
183,0,中远海控,吴莘2,06-10 06:45
182,0,大龙头[赞][献花][爱心][财力][财力][财力][财力],Zcr888,06-10 06:41
213,0,一篇研报突然把海控热度推向了高潮机构筹码没吸够一夜,徐凤年的无理手,06-10 06:40
4330,34,说句良心话，工薪阶层就拿了2万出来炒股，昨天跑了点,东山再起z,06-10 06:38
156,0,昨天涨五个点清仓了一半，我是注定没有发财命啊,资本的绊脚石,06-10 06:36
161,0,人气第一，开盘抢筹码。,股友887N355a57,06-10 06:35
168,0,今天有涨停，开板，涨停，开板3点封板。,股友DqIPIC,06-10 06:28
173,0,一地鸡毛，坐等机构被活埋,股友AtkoD9,06-10 06:27
133,0,转发,股友NiGYYR,06-10 06:15
154,0,业绩做的太少,三国勇士,06-10 06:03
203,1,一不小心成交量A股首位了[赞]，期待后期,年后买个车,06-10 06:01
1181,0,今日热点:华为概念+芯片半导体+军工+白酒+顺同期+文化,ywv62196,06-10 05:58
866,3,yyds!!!,越留念越迷惑,06-10 05:58
428,4,中远海控，证券公司评估目标价38，不知道真假,y看涨,06-10 05:56
187,0,踏空的人太多了！没办法，大家使劲唱空！机构笑开颜哇,鸿牛价值翻番,06-10 05:53
933,6,任何股票都是涨久必跌，跌久必涨。板块都是轮动的，你,理财新秀珂骅,06-10 05:31
217,1,今天能创个新高吗,真理万金,06-10 05:26
1600,0,35万股民要嗨了！这只股今年要赚775亿？比茅台多一个,lvyw,06-10 05:23
224,0,中曼石油，资源龙头，历史大底，未来可期。,看明白主力意图,06-10 05:22
1031,1,我说一下啊，这个股吧我就关注三个人，钉子户、我要我,钉子户金针菇,06-10 04:19
158,0,不能持续！！,淡如水LWJ,06-10 04:18
267,3,赚再多也没用，没有回报广大投资者，铁公鸡一毛不拔。,启明东方星,06-10 04:09
3686,1,低估值高增长！涨价近十倍 一箱仍难求！航运港口概念,建信基金,06-10 04:03
719,9,一个字：爽,虎哥的虎,06-10 04:03
272,1,今天要补掉十三年前的缺口？,ken2019,06-10 03:57
267,2,大家放心吧，看看米国集装箱运输公司，没有回调，天天,洛阳地质队员,06-10 03:35
754,8,这研报，新闻，热榜第二，盈利全市排名第七，搞得太明,浑元形意太极,06-10 02:06
197,0,咋没人照顾下中创物流啊,城建小小队长,06-10 02:05
264,2,明天破新高了，,小姐妹3个,06-10 01:49
572,3,原创：海上新丝路 什么是我们的核心资产,杨令公,06-10 01:49
1764,1,杀到五周线怎么没人买，几次杀到五周线我重仓。已经第,zhulanglang,06-10 01:37
798,4,我不是主力,小李飞刀O,06-10 01:31
333,2,化工周期炒疯 锂矿预期炒疯 请你也疯狂！！,喜洋洋爱炒股,06-10 01:27
343,1,炒股先把市盈率炒高，像去年的比亚迪，市盈率先干到40,急个禾啊,06-10 01:26
336,2,你700亿的年利润 才2000多亿的市值怕什么,喜洋洋爱炒股,06-10 01:26
264,2,这个公司真奇怪，从来不分红的,做熟悉的股票,06-10 01:25
262,1,就是高位见研报。。后面的剧情，主力也已经编写好了。,小李飞刀O,06-10 01:24
258,3,商誉58亿奇高了,大非小非走泥丸,06-10 01:21
381,2,中远海控明天还能不能买到，高开是一定了，高开多少不,股友8fvq0Q,06-10 01:21
262,2,飞真的飞了还我筹码！,晴飞帆,06-10 01:20
263,2,反正我感觉明天不太好，今天清仓了，赚4000大洋，,江左007,06-10 01:20
231,1,被T飞的一直喊明天跌停，买了鸡毛一点的天天喊涨停,股友ZIOGig,06-10 01:20
224,0,现在不相信，等主力拉到30就有大把人相信到38了，那时,胖胖爱旅行,06-10 01:07
477,1,讲真看一眼筹码现在九成九是在盈利的，主力这时候拉升,基民d57096g065,06-10 01:01
389,0,说真的，中远现在这么出名，很怕明天重复上周三的走势,河边不湿鞋,06-10 01:00
190,0,韩军已经是神了都膜拜等膜拜完了一地鸡毛,年年有财采之不尽,06-10 00:55
230,1,大家都看好的时候就是逃命的最佳时期。海控8月份之前,股友09167Y5f52,06-10 00:54
246,2,今天刷到关于很多海控的新闻明天不涨停就是耍流氓,Aa唐僧洗头爱飘柔,06-10 00:52
2439,3,转发：股价曾暴跌96%的中远海控，“周期之王”追周期,小破报纸,06-10 00:50
209,0,转发,卧龙有语,06-10 00:49
164,0,研报一出，寸草不生。茅台300，直接腰斩！,五矿稀土888,06-10 00:41
203,1,明天上午涨停，下午跌停,股友mAZjKv,06-10 00:37
243,1,明天放心了，洗洗睡了，看看美股跳空高开12%,高手我信吗,06-10 00:36
167,0,明天加满油！2022-2-22日卖[偷笑],股友02611hC285,06-10 00:32
180,0,明天：高开低走，套牢一大批！,龙卷风暴777,06-10 00:22
133,0,不要涨那么快，我跟不上[笑哭],极红的克琳希德尔,06-10 00:20
36263,700,复盘：看起来大家家里余粮挺多的，着急想要往地主家搬,中远海控钉子户,06-10 00:17
175,0,利好,股友35Pn691653,06-10 00:17
1445,2,所谓的专业机构们，你们汗颜吧！,储哥哥,06-10 00:15
2242,6,所有上市公司里面第一高利润股，市值竟然比市值第一市,经纶来财de金锁,06-10 00:08
167,0,明天会涨停吗？我全仓三百股，能吃肉么[微笑][微笑],天天千股涨停,06-10 00:07
2926,3,中远海控已经突破箱体，将开启上攻,TX天下规律,06-10 00:06
471,4,中远明天要不要跟一波？拭目以待[微笑],中远小丁,06-10 00:06
884,10,22.88挂单卖出1/3仓位，看是否能成交。,我要仔细想想,06-10 00:03
2852,4,不要无脑高位跟进，明天可能会等一等均线，当市场一片,一网打尽一头牛,06-10 00:02
277,1,物产中大,股友kyCqBA,06-10 00:02
191,1,人气永远是最高第二，到不了第一，明天有好戏,冲动追高毁一生,06-10 04:18
184,1,这价位出新闻，各位小心站岗吧。,老虎烧香,06-10 00:46
235,2,前几次涨停你人气第2也就算了，这还没涨就人气第2了，,守得繁华耐得寂寞,06-10 00:25
179,1,自己股价都拎不动，给别人定上涨下跌多少的是世纪骗子,上善天下善地,06-10 00:10
240,1,虽然赚钱了，对今天这个操作还是不满意，小富即安这是,紫陌红尘oo,06-10 00:01
1422,18,看懂的发财，看不懂的绕行,杨令公,06-09 23:59
231,1,我买啥啥跌，我看这个位置挺好的，我去接盘，散户注意,镰刀削面,06-09 23:58
279,2,明天散户跟进跳空高开。涨停然后开口。然后再涨停。后,宇深,06-09 23:58
2132,14,所有公司的业绩及利好消息其实都是公开的，用不着有些,理财新秀珂骅,06-09 23:56
219,1,已经涨幅10倍了，注意风险随时暴雷,股友kNLIzk,06-09 23:53
159,0,市盈率比热景生物高了,啥最无聊,06-09 23:51
200,0,今天发这么多文章，我怀疑它就是想让我多想，明天大涨,股友LUXnkj,06-09 23:50
179,0,静姐厉害[大笑][大笑][鼓掌][鼓掌][鼓掌][鼓掌],我心依旧1900,06-09 23:50
235,2,这个吧里真热闹，早点睡，明天要跌你拉也拉不住，,江左007,06-09 23:48
337,3,凡是被曝光的票。。。都已经翻了好几倍了。。。。然后,股市霸气启明星,06-09 23:47
2913,32,因为22上方被套的人很多，22到23.26之间有压力很正常,我要我喜欢,06-09 23:46
422,4,以经涨了4天也未能达到前高，还不及前面两天的跌幅，,股友13l7662i79,06-09 23:45
607,6,无论是28还是38，都是对海控的侮辱性低估。,勇敢的韭零后,06-09 23:43
210,0,775亿，呵呵。估得这么保守，也行啊。那就正好给不断,尼古丁1984,06-09 23:43
168,0,犬商连自己股价都拎不动，给别人定上涨下跌多少的是世,上善天下善地,06-09 23:43
327,0,中远海控到了现在已经是明牌了，要割韭菜的话前几天就,股友i9673J9715,06-09 23:41
2911,15,早盘海控五日右肩已经出来了，22元是个关键位置，突破,我要我喜欢,06-09 23:41
339,3,大侠们，我1000股能赚多少？,老亏要转运,06-09 23:39
239,1,人气急升，是接盘的时候到了？明天肯定跌,无敌神火,06-09 23:39
205,0,人气干到第二了，我慌了,一韭渡江,06-09 23:38
197,0,明天突破前高了,洛阳地质队员,06-09 23:35
212,0,明天能不能破新高开启新的征程。,控场法师,06-09 23:34
734,1,为什么，18岁以下，65岁以上，小孩和老人不能打。现在,股友MI93817793,06-09 23:34
170,0,原来中远海控是铁公鸡啊！一毛不拔的,股友Q201398m65,06-09 23:33
183,0,想赚大钱必须无视股吧一切空苟,中远长荣号大副,06-09 23:33
2198,4,谁说的都不要看，散户们，我全力给你们推荐一下这个牛,无为更有为,06-09 23:33
267,2,建议改回原名称“中国远洋”,波波小兵兵,06-09 23:32
355,4,人气榜第二名了，明天要看手速了,只做价值票,06-09 23:32
1033,12,明天要涨停？？？？,萌小睿,06-09 23:29
464,2,不敢发图就别乱bb，看好就拿住，不看好就赶紧走，海控,Rice626,06-09 23:27
162,0,全中国海运都是它做，同行都在看它表演,射射大家,06-09 23:27
488,1,怎么今天全是利好海运的文章？棒打出头鸟，让我们默默,河边不湿鞋,06-09 23:27
226,0,听到利好消息，赶紧来一贴。激动的心颤抖的手，今天加,股友s7VhGP,06-09 23:24
290,0,中远海控,吴莘2,06-09 23:23
2667,46,某人的存在，加重了海控上涨之路的颠簸，真想抽他几个,炒股知人品,06-09 23:23
253,1,看看英科医疗就知道未来怎么样,a魔方918,06-09 23:23
352,2,今天股吧一片欢腾，明天又要高开低走了。。。,牛市信仰,06-09 23:23
1594,4,波罗的海指数暴涨，利好$中远海控(SH601919)$$宁波海,金玉善贾地波风,06-09 23:23
184,0,转发,股海有妖气,06-09 23:21
527,0,新里程、新高度、新空间,月下独行客yu5w80,06-09 23:19
159,0,继续加仓，输完了算球……,辉煌来了,06-09 23:18
181,0,看好的人一直在里面这出画蛇添足的戏怎么看都变扭,奇迹在路上,06-09 23:18
204,0,好害怕感觉各种利好来割韭菜,绝地反击升,06-09 23:18
217,0,这人气真牛逼，明天一字板,替天行道Y,06-09 23:18
209,0,今天卖了一点。,东锦华海,06-09 23:11
385,2,刚涨一点就出研报叫人接盘，又是黑色星期四[捂脸][捂,啵啵_Lyn,06-09 23:11
275,1,格局小了,股神巴菲腾,06-09 23:09
2508,9,完犊子了，都唱多，我后面还想低价进30万，看来有这难,XUE518,06-09 23:08
1894,6,昨天走势在预期之内，不愠不火，没有很出头，也没有很,BetterMan9527,06-09 23:07
311,3,明天只要你们买我就砸盘，让你们吃5个跌停先再震荡洗,莫轻信,06-09 23:05
217,0,从不分红，净资产也就今年稍微多了一点。钱都跑哪去了,万事州鹤的柯镇恶,06-09 23:02
258,2,完蛋，一群拖在里面唱多。这下明天真的要完蛋了，吐了,短线王者农药,06-09 22:58
317,1,已经挂了涨停价，明天看能不能排进板,我真的不想中签丶,06-09 22:56
185,0,转发,紧随大圣,06-09 22:51
483,4,只能帮你们到这了，个人领悟吧,新型韭菜花,06-09 22:50
669,6,睡一觉醒来居然长了这么多，真的让我大吃一精。爽歪歪,湘江美人鱼,06-09 22:49
172,0,转发,股友100688vk71,06-09 22:49
355,0,中远海控发了。有句俗话“十年不开张，开张吃十年”。,股友kDA1kO,06-09 22:49
263,0,重磅！有消息称，苹果就电动汽车电池供应，目前正在与,宁波桑田路大队长,06-09 22:46
733,1,没有那么多托！,专杀海尔,06-09 22:45
196,0,主力不发利好，票太多出不去,股友FBvV9S,06-09 22:44
346,1,研报？还是？经历太多研报了，谁还记得去年那几个卖猪,itoday,06-09 22:43
268,1,想起了当年的四川长虹,股友165831L2Y2,06-09 22:41
356,0,[微笑],基民1gnJ2Q,06-09 22:41
10429,15,88只个股尾盘净流入资金超亿元,长电科技资讯,06-09 22:41
289,0,明天出货80%仓位，8年的经验告诉我不要想着吃最后一波,不抽烟不喝酒,06-09 22:39
184,0,卧槽，好不容易大涨4个点就来发研报,股友75229E07m8,06-09 22:39
1229,2,不要妄自菲薄，谁是谁大哥？,杨令公,06-09 22:38
251,0,今晚美股热门板块海运板块第三，明天有点期待中远,二牛耕股,06-09 22:37
175,0,叫你们接盘咯,战胜心魔丶,06-09 22:37
160,0,剩润涨了七倍，这股价一年也涨了七倍多，可以考虑逐步,大吉暴富de逍遥子,06-09 22:37
172,0,今天的文章特别多,独钓某科A,06-09 22:37
395,4,估计5个跌停[微笑],金粉世家668,06-09 22:35
180,0,好好赚吧，为国家多赚点，股票我们就看看了，跟我们韭,家财兴隆的段正淳,06-09 22:34
293,0,今天解套感谢中远！感谢吧里的师长！有图为证！,尤加利利,06-09 22:33
213,1,就烦那种不敢晒单或者赔了不好意思晒单，发帖不分享分,Rice626,06-09 23:06
230,1,支持明天一字板的点个赞,赞我的人赚大钱,06-09 22:39
236,1,傻哔中信劳资看到100,房新侠叫我来接盘,06-09 22:38
544,1,对标机构抱团的头部公司估计值，目标价超过50元毫无问,股友sU3akj,06-09 22:34
196,1,人气上来不是啥好事，悄悄的进村，打枪的不要[滴汗],刀疤六,06-09 22:32
196,0,明天回本明天创新高23本,股友B2Jg09,06-09 22:32
188,1,开始忽悠！！！,股友hF7caZ,06-09 22:32
4207,49,这票可以说没有一个空方！如果非要说空方那就是丁子户,光棍汉1,06-09 22:32
212,2,这货和猪肉股像不像？,流浪道士,06-09 22:31
185,0,哇哇哇，人气这么高,乖乖韭菜花,06-09 22:31
196,0,中信研报一出寸草不生,幕后黑手就是我,06-09 22:31
207,1,海控是报团股吗,大发有余的令狐冲,06-09 22:31
898,2,今天是6月9号，大神韩军在第一时间取得了二季度锁定的,股友oTQJ9O,06-09 22:30
349,1,盈利775亿还要翻倍都是真的吗？,做一个成功的股神,06-09 22:30
513,4,躺就完了,股友AJsye3,06-09 22:30
209,0,这么发利好，瑟瑟发抖,肉不容易吃,06-09 22:29
177,0,专家说这个股票非常好，你们懂得，应该马上要大跌了,股友5613362Hq7,06-09 22:29
211,2,短期回调到15元，,股市黎明更可怕,06-09 22:29
232,1,今年应该有千亿净利润了,桃花影落丶飞神剑,06-09 22:28
219,1,又见19元，大家可别上当,股市黎明更可怕,06-09 22:28
281,1,明天20没问题，还需要补缺口，短期回调概率加大，利好,股市黎明更可怕,06-09 22:28
206,2,目前高位，风险大于机会,股市黎明更可怕,06-09 22:28
163,0,宁可抱香枝上老，不随黄叶舞秋风，女神[赞][赞][赞],恋恋秋风2021,06-09 22:28
5158,16,中远海控是国内集团箱航运龙头这块业务占到97%，目前,TX天下规律,06-09 22:27
887,4,众口难调！,专杀海尔,06-09 22:26
3388,0,预计明天就能创新高了，按惯例，这一波还有20个点左右,佛系股手,06-09 22:26
190,0,牛股起飞！,宁静致远心存善念,06-09 22:24
188,0,转发,瑶光喜哈哈,06-09 22:24
802,2,韩老师说全年业绩700多亿，到了3季度，他还会被打脸，,法辣力,06-09 22:23
159,0,我坚信一个星期之后是买点,买就跌卖就涨0,06-09 22:23
288,4,等哪天又不盈利了，分分钟跌到三块钱,少年Boy,06-09 22:22
278,0,$中远海控(SH601919)$明显的找接盘侠中，大宣传吸引人,大家吃,06-09 22:22
211,0,快来接盘,华鳄资本的小白,06-09 22:22
231,1,a股最大的问题就是好股票给不了好估值，差股票还难退,小学没有毕业,06-09 22:21
188,1,见顶，即将阴跌,财v神168,06-09 22:20
269,1,中信研报一出，新一轮下跌开始,as168df,06-09 22:20
11941,32,中远海控如今是牛市的开始，股价爆发式增长，未来潜力,林德空,06-09 22:19
1768,3,天大的利好，股价居然只有这样？如果明天莫名其妙来个,股友8mZlAU6338,06-09 22:19
607,4,这个是我一个月前预测的目标，现在我又上调到45元了。,八方来财8888,06-09 22:19
225,0,一个字：牛！两个字：牛逼！三个字：好牛逼！[赞][赞],龙腾又虎跃,06-09 22:18
