阅读,评论,标题,作者,最后更新
699,3,比亚迪半导体分拆上市开始进行，明天港股涨停？,股友DVoKrc,05-31 21:11
17972,18,新能源板块继续大涨，后市还有机会吗？白酒回调，要不,小草论市,05-31 21:05
1997,1,激光雷达迎量产元年，千亿规模投资风口将至？,21世纪经济报道,05-31 21:01
7908,7,5月28操作策略 减仓新能源 下跌是为了更好的上涨 持基,吉小財,05-31 21:00
529,3,都说了敢跌就敢买咯。还送筹码给我。[大笑][大笑][大,金中人专,05-31 20:59
490,1,今天精准抄底，坐等吃肉,财运成金地苏星河,05-31 20:58
616,0,见图：方框里四根K线组合明显有两组揉搓线，前两根组,数列向量空间,05-31 20:58
673,5,今天你们卖了吗,股友m9hykA6243,05-31 20:50
325,0,转发,银发时代,05-31 20:49
1541,0,三孩来敲门，7座新能源SUV迎利好，理想和大众成最大赢,时代财经TF,05-31 20:49
312,0,股散们，今天比较理智，没有踩踏，下步根据自己的成本,引信测合机,05-31 20:45
783,8,怕什么！别慌6月18才减持！拿好星期一上200,恭喜钵满de楚留香,05-31 20:35
387,0,满仓抄底，记住，所有你看得到的消息都可以视而不见，,炒股开大A,05-31 20:34
323,1,删除自选[滴汗],小小的橘子呀,05-31 20:33
316,0,的说下电池什么时候上市,不买高就行,05-31 20:33
303,1,不可能接盘的[滴汗],小小的橘子呀,05-31 20:33
387,2,被宁德时代甩了一条街。,ttydz0181,05-31 20:31
339,0,比亚迪，有盐湖提锂概念？,当幸福_来敲门,05-31 20:29
387,0,大胆的T了一把，明日看情况，破五日线就清仓！,地球投资,05-31 20:26
527,0,比亚迪明天大涨，必须大涨，新能源车就差它没涨了[哭],股友9F312K2559,05-31 20:26
499,2,宁德时代屡创新高市值突破万亿，就是对比亚迪吹逼刀片,股友4WpFSl,05-31 20:20
979,2,看看这个最新消息。今天（5月31日），从比亚迪官方了,涨无量,05-31 20:20
622,0,这么大的利空都没怎么降，我还以为能跌停呢，小散也就,鸿义为你而来,05-31 20:16
713,10,看到大家都在看空，我就放心了，下周目标200，走着瞧,天胜校尉王教授,05-31 20:11
1181,0,多到泛滥！A股根本就“不差钱”，市场大行情再次发动,TX天下规律,05-31 20:11
293,0,大股东减持1200万股，谁还买不是吗,股友ZjwQib,05-31 20:07
1856,2,看不懂，是不是3.30号前这是船夫也在减持吗？有懂的大,木可J,05-31 20:04
3642,1,短期钠电池难以取代锂电池，锁定细分龙头的新能源车主,证券市场红周刊,05-31 19:46
465,1,高人来解毒一下,股友wXxHD3,05-31 19:38
333,0,三胎！三胎！三胎！金发，朗姿，澳洋，贝因美，鲁商，,做比亚跌多苟,05-31 19:26
393,1,今天资金流出4个亿，总值却反增到了5千多亿，这个数据,最是一个转身,05-31 19:25
313,0,其他跌的白马都要涨回去了。哎。你还差60%。,股友UdimhL,05-31 19:23
389,1,明天终于要破185了[大笑],涨婷婷是也allin,05-31 19:18
260,1,别人美的，格力涨了那么多依然回购。你不回购也算了，,操盘手来了,05-31 19:17
307,0,感谢今天大盘给力，不然比亚迪今天不晓得跌多少,来来来涨停,05-31 19:15
1985,4,周一散户恐慌抛售，而资本看中机会吸筹码，最近一个星,我的目标是星辰大海,05-31 19:15
3047,4,股价跌了，减持了？全部套现了？换手率2%以上，有人接,斐然大展de林平之,05-31 19:08
11995,0,三孩生育，喜迎六一,船长的星辰大海,05-31 19:05
304,1,噗。刚买就减持，无良的狗股东[哭][哭][哭],八十目标金发,05-31 19:04
571,0,我是诗诗！今天建仓（澳洋健康）下一只股票建仓关注诗,诗诗姐闯入股市,05-31 19:01
4034,1,新能源汽车行业热涨—上游动力电池行业盈利分析,萝卜投研,05-31 19:00
14555,163,中集集团周二与比亚迪同一平台，估值会逐一至？,足智高升得俊之,05-31 18:59
811,11,假阳线，明天还要跌,股神是我2021,05-31 18:58
415,1,你见过企业百分之五十的利润靠口罩，电子烟，代工挣的,家财万贯188,05-31 18:57
456,3,明天继续大跌！,前海半岛岛主,05-31 18:56
445,1,140到180这个区间足够够调整俩个月了，没耐心的可以先,东财网友9487513812597616,05-31 18:55
483,3,生了三个孩子是不是得买车？未来是新能源的天下、新能,股友5v8mgl,05-31 18:54
327,1,今天是这个恐慌又有多少小散交出筹码,花开四海得江仰止,05-31 18:53
3647,2,2021年保障性并网规模不低于90GW，户用补贴5亿；中环,能源一号,05-31 18:52
292,0,港股收了180整,爱好这玩意,05-31 18:51
247,0,就这一家人带着几个人害了一堆人,股友3M2205U013,05-31 18:51
313,0,上周五高点减仓，今天恰巧散户配合机构洗筹，低位又分,股友tNTaEl,05-31 18:48
1390,10,涨起来了舍不得卖，疯狂撤销卖单，跌下去了不敢买疯狂,哔哩哔哩四寸土,05-31 18:46
267,0,没人相信我，我说差不多了,无可对错,05-31 18:44
3678,1,比亚迪5月31日获深股通净买入1.57亿。5月31日，比亚迪,三钢最新消息,05-31 18:40
576,4,深南电路165的坑，比亚迪229还有谁,扬袖起舞118,05-31 18:29
1691,0,比亚迪：公司将基于市场需求及产品适配的考量进行造型,三钢最新消息,05-31 18:23
1180,0,比亚迪：公司将基于市场需求及自身产品矩阵规划进行产,三钢最新消息,05-31 18:20
270,0,做玩越没劲，没有什么后坐力,醉卧红城,05-31 18:18
1946,4,稍稍了解一下比亚迪，就知道比亚迪的未来成长性十分明,ttydz0181,05-31 18:18
407,1,要不是老吓那周末来个利空，比亚迪今天至少涨4个点儿,問玉兒,05-31 18:14
259,0,垃圾本圾,fuji_o,05-31 18:11
1238,0,打造整车“全域安全” 几何汽车为用户提供100%守护,资讯瞭望,05-31 18:10
454,1,比亚迪大跌才刚刚开始！主力每次都会利用利空消息砸盘,黄飞huang,05-31 18:10
266,0,要不是减持，今天能涨4%以上,当幸福_来敲门,05-31 18:07
1538,0,中美科技之争的下一个赛场：汽车,巴伦周刊,05-31 18:04
13134,20,有图有真相，东方财富，人气龙头，今天发力，期待涨停,巴菲特很行,05-31 17:59
575,3,这垃圾一出来犬吠，比亚迪还得跌,拉高继续,05-31 17:50
2151,1,比亚迪新定位，一家什么都可以制造的“超级制造商”,蓝筹企业评论,05-31 17:47
851,4,腾讯减持一千多亿都没跌，比亚迪才22亿算啥，周五一天,才望高升de丘处机,05-31 17:45
584,3,今天比亚迪贴吧里的机器人大批量回复之前的利好帖子，,半导体光伏锂电,05-31 17:45
1408,0,邓晓峰：半导体要走十年甚至更久，听听他还说了什么？,证券之星,05-31 17:41
603,4,垃圾比亚迪，非要这个时候减持，线都走坏了，清了,基民I2QAGd,05-31 17:35
532,3,看空的累不？暴跌了没？小小调整吓破胆！明天坚决看多,传奇小七哥,05-31 17:34
283,0,一黑炸，全跑了。,股友I75LPL,05-31 17:33
1400,0,中富金石：强势市场继续走高,北京中富金石,05-31 17:33
266,0,正在,小刚节节高,05-31 17:25
569,2,王传福所说的大家所能想到的都在跟比亚迪谈电池，不会,常州阳光,05-31 17:20
480,7,散户加把劲，争取把高管全洗出去，让船夫在被窝里哭！,金股捕手闫老师,05-31 17:18
588,6,说到底：没有曾毓群的情怀,英雄6510,05-31 17:13
1703,8,比亚迪对标长春高新，同样的大股东减持，走势会一样吗,盈利要稳,05-31 17:11
3128,0,【周三直播】新能源忽冷忽热，到底怎么投？,国投瑞银基金,05-31 17:11
1407,4,为什么公司到目前为止，汽车发展方向还是不明确，明明,比亚迪股友,05-31 17:10
473,1,比亚迪可以上400吗,价投的践行者,05-31 17:06
1371,59,加油，努力！坚持不懈！,股友z131H53176,05-31 16:56
303,0,等500年，哈哈。继续炒作！！,股友3368E19A33,05-31 16:55
2278,84,大方向：科技，清洁能源，新能源，消费，种业。,卖起来,05-31 16:54
2932,83,坚持比亚迪，这波冲270,股友of669w,05-31 16:54
3435,95,下午再接回来,杭百万,05-31 16:54
614,0,锂电池板块独领风骚 之后行情将会如何,股fk52010友,05-31 16:53
1773,87,加油[俏皮],牛年能买到牛股,05-31 16:53
307,0,今天是短线买点。,三步之内必有韭菜,05-31 16:52
1228,26,比亚迪：1-3月新能源汽车销量同比增长147%；,海虹沉浮,05-31 16:51
2301,89,成交100亿了,小瓦哥,05-31 16:51
16410,90,王传福：全球的汽车品牌都在和我们洽谈刀片电池合作,oo正月初五oo,05-31 16:51
2074,80,继续加仓,股友0205A8E933,05-31 16:51
1567,55,牛年500，坐等,股友98cJT5,05-31 16:50
1098,39,比亚迪我爱你！,涨涨更健康哦,05-31 16:50
1441,57,满仓过年争取开门红,我是小散永远看多,05-31 16:50
2826,70,利好比亚迪[鼓掌],股友aYCjoV,05-31 16:50
1684,61,希望明天涨3个点……,猴子请来的helang,05-31 16:50
2001,71,云巴,予人玫瑰,05-31 16:50
2547,62,利好比亚迪混动,小跳蚤蹦蹦哒4032,05-31 16:49
2773,79,今天整车板块就比亚迪一个红色的，厉害,假装快乐的小韭菜,05-31 16:49
1378,64,站起来了立起来,招财利市de欧阳锋,05-31 16:49
1602,67,涨停见,mars_li,05-31 16:49
381,0,现在比亚迪的dmi车型都要等三个月！想买个车都买不到,我是韭菜一茬又一茬,05-31 16:49
1963,81,牛气啊,股友Yji猛牛股,05-31 16:48
2084,1,新能源医美继续高潮，科技和军工低位补涨。,穿越牛熊2019,05-31 18:46
3824,1,全球经济总龙头的新能源行业，目前处在什么位置,小师妹爱买基,05-31 17:08
1830,80,加油小迪迪[加油],symc1111,05-31 16:48
1562,0,王者霸气归来？  新能车ETF大涨近5%,香橙会,05-31 16:48
1819,67,千元比亚迪。,ttydz0181,05-31 16:48
1573,64,迪迪真棒,大吉利市的司徒笑,05-31 16:48
1930,78,涨停板,低吸富三代a,05-31 16:48
2044,69,我是真没钱加仓了啊,股友YRBAzJ,05-31 16:48
2823,87,长城汽车都涨停了,当幸福_来敲门,05-31 16:47
2142,86,以后天天是新高,人性赌性品性,05-31 16:47
2033,68,下周高开涨停,朝廷三品红,05-31 16:47
3095,94,从80等到了190，今天终于上了比亚迪这艘大船！,小二来半斤茅台,05-31 16:47
1427,64,持票过年也香,宏图亨通的黄药师,05-31 16:47
1702,80,中国汉，加油！噢力给！,赛龙高战法,05-31 16:47
2304,80,比亚迪势不可挡,一个捕手,05-31 16:47
1539,57,来个张停！谢谢你！,SKyworth,05-31 16:47
2051,66,比亚迪上400迟早的事,镰刀万磁王,05-31 16:47
1399,29,明天有惊喜,我叫谷朴飞,05-31 16:47
1866,67,欠我们一个涨停！同意的举爪！,长安城老柒,05-31 16:47
1913,83,我找上车,飞黄富贵得林平之,05-31 16:46
512,7,明天让暴风雨来的更猛烈些吧，希望不要跌停开盘,增持王,05-31 16:45
539,4,我昨天晚上就说了，这个减持最低开4个点,美琳迪,05-31 16:41
2091,0,宁德时代站上万亿市值，比亚迪不惧减持，新能源是未来,东哥侃市,05-31 16:41
1873,4,敬请董秘转告夏大股东，如减持就在15日之后迅速减持完,比亚迪股友,05-31 16:39
1188,2,今天主要是散户恐慌，其实没什么，减持20亿，也不是说,X小熊X熊,05-31 16:31
423,1,要么是小农思想，股价高了就减持，要么深知比亚迪是吹,常州阳光,05-31 16:25
515,5,十五个交易日后，连续20个跌停，叫姓夏的去减持，而且,多财积玉得张三丰,05-31 16:25
2672,2,比亚迪记录第13天吧，周五出了一半还是对了，没想出了,五一后再也不会亏,05-31 16:24
20083,17,半导体起爆，还没有来得及上车的要怎么办？,大眼海豚,05-31 16:24
2409,8,明月有情，大海无心，擦肩错落之后，路归路，桥归桥，,买跌不买张,05-31 16:23
1524,0,收评：创业板大涨！锂电池掀涨停潮，加速了？,立桩阳,05-31 16:19
893,8,请问225的本还能回归吗？各位大哥！,扬袖起舞118,05-31 16:18
1692,0,10000亿 ！创业板首只，锂电池巨头累计涨超14倍，市值,券商中国,05-31 16:16
1487,0,日内就完成洗盘有锂走天下,薛利峰七维看盘,05-31 16:13
2212,0,光伏 锂电池大涨 结构性机会凸显,国琪论股,05-31 16:06
2068,3,宁德时代已过万亿，比亚迪的电池技术不必宁德时代差，,小刚节节高,05-31 16:03
444,1,这情况明天可能190,迪迦小怪兽,05-31 15:57
5510,6,操作  北上资金流入近200亿，医疗、白酒、新能源等策,加仓根本停不下来,05-31 15:51
314,0,阴跌开始,这厮不一般,05-31 15:50
287,0,港股涨了1%。,当幸福_来敲门,05-31 15:47
407,1,今天是新能源汽车逼空救了你,股友JiZ2h7,05-31 15:43
663,8,气死人呀，怎么不跌停呀,多财积玉得张三丰,05-31 15:38
371,0,你们不觉得和去年走势很像吗,股友CJUaCy,05-31 15:37
341,1,减持是别人自由，但这个时间就恶心了，终于开始反弹上,股友787C06x107,05-31 15:35
447,0,今天如果不是有人故意打压，就是持股者太多。减持的事,ttydz0181,05-31 15:35
591,3,真惨，今天不少散户交了筹码,期货不能当饭吃,05-31 15:34
731,0,老妖强势复盘比亚迪！个人浅见！不喜勿喷哈！,烈火老妖,05-31 15:34
290,0,亏损不大，侮辱性极强,英雄6510,05-31 15:33
351,0,低位加仓的机会不会再有了！从明天开始继续向着300，5,慢慢陪你涨,05-31 15:32
1642,2,机构手里没筹码，只有大股东让出筹码，机构才愿意拉，,万红无一绿,05-31 15:31
260,0,空仓看涨心里不爽，早盘给机会，又进来了,季匆扒院厝,05-31 15:31
388,4,你听说过哪款汽车能涨价吗？,杨十岁,05-31 15:31
681,7,我清仓了，来回赚了点钱，但是这个公司的高层是真的恶,西昌唐马儒,05-31 15:27
280,0,锂电池如此大涨，宁德时代已经新高了。这个窝囊废还要,ttydz0181,05-31 15:27
503,4,尾盘178..75卖了，等减持玩再接回,股友M023yh,05-31 15:23
324,0,有传闻称中国中车拟布局新能源汽车领域，锂电池领域内,改革并购重组,05-31 15:22
797,13,172—174之间已买回之前176多卖掉的筹码，买不到最低,小瓜瓜小小瓜,05-31 15:22
399,1,当下个股一半是火焰一半是海水怎样选择,兵贵胜不贵久,05-31 15:22
3473,2,基金收评新能源、半导体、钢铁板块分析及策略！,股海上的明灯,05-31 15:22
1655,0,解析汽车缺芯危机持续，何时才能迎来转机,资讯一点通,05-31 15:21
291,0,好多报团票反弹至前高了，唯有你还比最高点跌了50个点,股友AkFEI5,05-31 15:21
272,0,将要金叉发布减持，错过行情,基民1O03067k95,05-31 15:19
330,1,5000亿市值，减持仅仅20亿，简直就是抢筹码良机,散户是用来收割的,05-31 15:17
7002,2,科技板块：持续看好半导体，已锁定收益目标，坚定不移,稻草人守望者,05-31 15:16
2003,2,只会做容易发热的三元锂电池的宁德时代有啥神气的，我,炒股求亏钱,05-31 15:16
295,0,这个垃圾公司养的托又要开始吹牛了,常州阳光,05-31 15:16
279,0,比亚迪公司继续迈向吹牛逼的骗子公司,常州阳光,05-31 15:14
475,0,请问比亚迪截止到现在还在生产口罩吗？关于口罩的生产,滚动的石头,05-31 15:14
572,3,今天所有买进的人，明天都会哭着说：“我错了”,悬世明镜,05-31 15:13
2424,87,有本事涨停,一万点后考虑卖出,05-31 15:13
399,2,这么个减持，能够爬上来，这周大概率涨了,股友PXqvdx,05-31 15:13
3728,101,等了四个月，终于上两百了，今年目标400,滚龙韭煌,05-31 15:12
1990,77,希望新能源车有你，气壮如牛！,n838472151,05-31 15:11
3040,114,[买入][买入][买入],股友ylo1Iz,05-31 15:11
2429,74,拥有全球电动的先进技术。,股神的老板是美女,05-31 15:11
1407,68,666,A风哥,05-31 15:11
2205,69,厉害了我的迪,讨厌空汪,05-31 15:11
1706,66,买买买，跟着高领吃肉,财富自由QAQ,05-31 15:11
1566,60,买了买了[大笑][大笑],辉哥哥一号,05-31 15:10
2093,80,2万亿市值可以的[呲牙],股海挖钻O,05-31 15:10
514,0,今天早盘跌差不多6%本来想减仓围观，后来就继续拿着，,惜吖吖,05-31 15:10
6759,28,希望你走了、这个比亚迪和京东方那会一样、那会京东方,兔兔爱吃鱼,05-31 15:10
4553,118,我为我持有比亚迪3年而感到无比的骄傲！！！,生意是一门艺术,05-31 15:10
2340,70,电池终身质保,股友H76552238d,05-31 15:10
1927,70,比亚迪，我滴超人！,低调的水哥,05-31 15:10
343,1,本来今天是多方进攻的时候，这减持时间真的是坑,基民jCZmkr,05-31 15:09
1402,59,干翻茅台！,股友0SSg0L,05-31 15:09
275,1,不是减持今天又是大涨的一天,重新来过心态要好,05-31 15:08
330,0,夏枸夏枸我恨你，今天少赚好几百，,爱好这玩意,05-31 15:08
